ID,PARENT_ID,GS_CODE,DESCRIPTION
2043388,2043364,95031605,"Disposable colostomy equipment worn on the body, e.g. colostomy bags, colostomy pouches, not sold by prescription"
2043389,2043364,95031606,"Disposable ileostomy equipment worn on the body, e.g. ileostomy bags, ileostomy pouches, not sold by prescription"
2043390,2043364,95031607,"Disposable urostomy equipment worn on the body, e.g. urostomy pouches, urostomy drainage bags, not sold by prescription"
2043391,2043364,95031608,"Colostomy, ileostomy, or urostomy protective skin barrier paste not sold by prescription"
2043392,2043364,95031609,"Colostomy, ileostomy, or urostomy adhesive not sold by prescription"
2043393,2043364,95031610,"Disposable colostomy, ileostomy, or urostomy supplies, e.g., skin barrier wipes, excluding barrier paste or adhesive and excluding general purpose items, not sold by prescription"
2043394,2043364,95031611,"Disposable colostomy or ileostomy supplies, e.g., deodorant, excluding barrier paste or adhesive and excluding general purpose items, not sold by prescription"
2043395,2043364,95031612,"Disposable urostomy supplies, excluding barrier paste or adhesive and excluding general purpose items, not sold by prescription"
2043435,2043364,95031613,"Non-disposable urostomy drain bottle that connects to a urostomy pouch, not sold by prescription"
2043365,2038320,950317,"Prescription Urological Equipment, Devices and Supplies"
2043396,2043365,95031701,"OTC Non-disposable urological leg bags worn on the body, sold by prescription"
2043397,2043365,95031702,"OTC Non-disposable urological drain bags, sold by prescription"
2043398,2043365,95031703,"OTC Disposable urological leg bags worn on the body, sold by prescription. This code presumes the prescriber meets the definition of a physician in AR"
2043399,2043365,95031704,"OTC Disposable urological drain bags, sold by prescription. This code presumes the prescriber meets the definition of a physician in AR"
2043400,2043365,95031705,Non-Disposable urological Foley catheters sold by prescription
2043401,2043365,95031706,OTC Non-Disposable urethral catheters sold by prescription
2043402,2043365,95031707,Disposable urological Foley catheters sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
2043403,2043365,95031708,OTC disposable urethral catheters sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
2043404,2043365,95031709,"Disposable urological supplies for Foley catheters, e.g., insertion tray, irrigation tray, sold by prescription. This code presumes the prescriber meets the definition of a physician in AR and a practitioner in OK"
2043405,2043365,95031710,"OTC Disposable urological supplies for urethral catheters, e.g., insertion tray, sold by prescription. This code presumes the prescriber meets the definition of a physician in AR"
2043406,2043365,95031711,OTC Incontinence skin cleanser (non-medicated) containing both a drug fact panel and a statement of active ingredients and sold by a prescription
2044376,2043365,95031712,"Disposable urological drain bags (not worn on the body), sold by prescription. This code presumes the prescriber meets the definition of a physician in AR and a practitioner in OK"
2044377,2043365,95031713,"Disposable catheter (non foley), straight tip, with or without coating or adhesive, sold by prescription"
2048295,2043365,95031714,OTC incontinence pads not worn in undergarments sold by prescription (disposable). This code presumes the prescriber meets the definition of a physician in AR
2048296,2043365,95031715,OTC incontinence pads not worn in undergarments sold by prescription (reusable by a single patient). This code presumes the prescriber meets the definition of a physician in AR
2043366,2038320,950318,"Non-prescription Urological Equipment, Devices and Supplies"
2043407,2043366,95031801,"Non-disposable urological leg bags worn on the body, not sold by prescription"
2043408,2043366,95031802,"Non-disposable urological drain bags, not sold by prescription"
2043409,2043366,95031803,"Disposable urological leg bags worn on the body, not sold by prescription"
2043410,2043366,95031804,"Disposable urological drain bags, not sold by prescription"
2043411,2043366,95031805,Non-Disposable urethral catheters not sold by prescription
2043412,2043366,95031806,Disposable urethral catheters not sold by prescription
2043413,2043366,95031807,"Disposable urological supplies for urethral catheters, e.g., insertion tray, not sold by prescription"
2043414,2043366,95031808,Incontinence skin cleanser (non-medicated) containing both a drug fact panel and a statement of active ingredients and not sold by a prescription
2043367,2038320,950319,"Prescription Drug Delivery Equipment, Devices and Supplies"
2043415,2043367,95031901,Disposable IV (drug delivery) catheters sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
2043416,2043367,95031902,Non-disposable IV (drug delivery) catheters sold by prescription
2043368,2038320,950320,"Non-prescription Drug Delivery Equipment, Devices and Supplies"
2043417,2043368,95032001,Disposable IV (drug delivery) catheters not sold by prescription
2043418,2043368,95032002,Non-disposable IV (drug delivery) catheters not sold by prescription
2043369,2038320,950321,Prescription Wound Care items
2043419,2043369,95032101,Wound irrigation/cleaning/cleansing solution containing saline and sterile water and containing both a drug fact panel and a statement of active ingredients and sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
2043420,2043369,95032102,OTC wound irrigation/cleaning/cleansing solution (non-medicated) containing both a drug fact panel and a statement of active ingredients and sold by prescription
2043436,2043369,95032103,"Medical compression stocking, custom made and sold by prescription. This code presumes the prescriber meets the definition of a physician in AR"
2043437,2043369,95032104,OTC medical compression stocking sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
2043438,2043369,95032105,OTC medical compression wrap sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
2043439,2043369,95032106,"Disposable wound draining tubes and catheters, sold by prescription. This code presumes the prescriber meets the definition of a physician in AR and a practitioner in OK"
2043440,2043369,95032107,Disposable wound draining pouches sold by prescription. This code presumes the prescriber meets the definition of a physician in AR and a practitioner in OK
2043616,2043369,95032108,OTC wound dressing that promotes healing (medicated) sold by prescription that contains a drug fact panel or a statement of active ingredients. This code presumes the prescriber meets the definition of a physician in AR
2043617,2043369,95032109,OTC wound dressing that promotes healing (non-medicated) sold by prescription
2043618,2043369,95032110,OTC medical adhesive tape (non-medicated) sold by prescription
2043619,2043369,95032111,OTC gauze (plain) sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
2043370,2038320,950322,Non-prescription Wound Care items
2043421,2043370,95032201,Wound irrigation/cleaning/cleansing solution (non-medicated) containing both a drug fact panel and a statement of active ingredients and not sold by prescription
2043441,2043370,95032202,Medical compression stocking not sold by prescription
2043442,2043370,95032203,Medical compression wrap not sold by prescription
2043371,2038320,950323,Prescription Lubricants
2043422,2043371,95032301,OTC lubricating gels (not medicated) containing both a drug fact panel and a statement of active ingredients and sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
2043443,2038320,950324,Prescription Skin Care items
2043444,2043443,95032401,OTC antifungal creams/ointments (medicated) containing both a drug fact panel and a statement of active ingredients and sold by prescription. This code presumes the prescriber meets the definition of a physician in AR
